'ACHInterMediate', 'UniqueID', None, 'NO', 'decimal', None, 19
'CCardTransactionMC', 'POSTerminalAttendanceInd', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSReserved1', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSTerminalLocationInd', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSCardholderPresenceInd', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSCardPresenceIndicator', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSCardCaptureCapabilities', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSTransactionStatusInd', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSTransactionSecurityInd', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSReserved2', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSCatLevelIndicator', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSCardDataTermInputCapInd', None, 'YES', 'char', 1, None
'CCardTransactionMC', 'POSAuthorizationLifeCycle', None, 'YES', 'char', 2, None
'CCardTransactionMC', 'POSCountryCode', None, 'YES', 'char', 3, None
'CCardTransactionMC', 'POSPostalCode', None, 'YES', 'char', 10, None
'CCardTransactionMC', 'VCNProductCode', None, 'YES', 'varchar', 3, None
'CCardTransactionMC', 'TokenWalletID', None, 'YES', 'varchar', 4, None
'CCardTransactionMC', 'TraceID', None, 'YES', 'varchar', 15, None
'CCardTransactionMC', 'TokenRequestorID', None, 'YES', 'varchar', 15, None
'CCardTransactionMC', 'RowCreatedDate', None, 'YES', 'datetime', None, None
'CCardTransactionMC', 'PostTime_MC', '(getdate())', 'NO', 'datetime', None, None
'CPS_Environment', 'id', None, 'NO', 'int', None, 10
'CPS_Environment', 'Environment_Name', None, 'YES', 'varchar', 30, None
'CPS_Environment', 'PodId', None, 'YES', 'tinyint', None, 3
'CurrentBalanceAuditPS', 'IdentityField', None, 'NO', 'bigint', None, 19
'CurrentBalanceAuditPS', 'tid', None, 'NO', 'decimal', None, 19
'CurrentBalanceAuditPS', 'businessday', None, 'NO', 'datetime', None, None
'CurrentBalanceAuditPS', 'atid', None, 'NO', 'int', None, 10
'CurrentBalanceAuditPS', 'aid', None, 'NO', 'int', None, 10
'CurrentBalanceAuditPS', 'dename', None, 'NO', 'int', None, 10
'CurrentBalanceAuditPS', 'oldvalue', None, 'NO', 'varchar', 32, None
'CurrentBalanceAuditPS', 'newvalue', None, 'NO', 'varchar', 32, None
'CurrentBalanceAuditPS', 'RowCreatedDate', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'UniqueID', None, 'YES', 'varchar', 24, None
'EmbossingTransactions', 'GroupId', None, 'YES', 'varchar', 25, None
'EmbossingTransactions', 'TranId', None, 'NO', 'decimal', None, 19
'EmbossingTransactions', 'TranTime', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'PostTime', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'CMTTRANTYPE', None, 'YES', 'char', 8, None
'EmbossingTransactions', 'TranRef', None, 'YES', 'decimal', None, 19
'EmbossingTransactions', 'TxnAcctId', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'ATID', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'Reversed', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'RevTgt', None, 'YES', 'decimal', None, 19
'EmbossingTransactions', 'StateStatus', None, 'YES', 'char', 16, None
'EmbossingTransactions', 'StatementDate', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'priority', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'AccountNumber', None, 'YES', 'char', 19, None
'EmbossingTransactions', 'CPMgroup', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'creditplanmaster', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'TxnCode_Internal', None, 'YES', 'char', 8, None
'EmbossingTransactions', 'PostingFlag', None, 'YES', 'char', 5, None
'EmbossingTransactions', 'PostingReason', None, 'YES', 'char', 5, None
'EmbossingTransactions', 'PostingRef', None, 'YES', 'varchar', 128, None
'EmbossingTransactions', 'BatchAcctId', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'RejectBatchAcctId', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'ARTxnType', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'TxnSource', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'PaymentCreditFlag', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'tranorig', None, 'YES', 'decimal', None, 19
'EmbossingTransactions', 'PrimaryAccountNumber', None, 'YES', 'varbinary', 100, None
'EmbossingTransactions', 'TransactionAmount', None, 'YES', 'money', None, 19
'EmbossingTransactions', 'TransmissionDateTime', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'ExpirationDate', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'FunctionCode', None, 'YES', 'char', 3, None
'EmbossingTransactions', 'CustomerId', None, 'YES', 'varchar', 25, None
'EmbossingTransactions', 'PAN_Hash', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'CardNumber4Digits', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'TransactionLifeCycleUniqueID', None, 'YES', 'decimal', None, 19
'EmbossingTransactions', 'PhysicalSource', None, 'YES', 'varchar', 9, None
'EmbossingTransactions', 'InstitutionID', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'ProductID', None, 'YES', 'int', None, 10
'EmbossingTransactions', 'POSTermOpEnv', None, 'YES', 'char', 1, None
'EmbossingTransactions', 'AdditionalDataPrivateUse', None, 'YES', 'text', 2147483647, None
'EmbossingTransactions', 'MessageTypeIdentifier', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'ProcCode', None, 'YES', 'char', 2, None
'EmbossingTransactions', 'PlusChekIndicator', None, 'YES', 'tinyint', None, 3
'EmbossingTransactions', 'MerchantType', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'EffectiveDate_ForAgeOff', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'POSAuthorizationLifeCycle', None, 'YES', 'char', 2, None
'EmbossingTransactions', 'ProcCodeFromAccType', None, 'YES', 'char', 2, None
'EmbossingTransactions', 'ProcCodeToAccType', None, 'YES', 'char', 2, None
'EmbossingTransactions', 'POSCountryCode', None, 'YES', 'char', 3, None
'EmbossingTransactions', 'TerminalType', None, 'YES', 'char', 3, None
'EmbossingTransactions', 'CardAcceptorNameLocation', None, 'YES', 'varchar', 100, None
'EmbossingTransactions', 'AdvReasonCode', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'POSTransactionStatusInd', None, 'YES', 'char', 1, None
'EmbossingTransactions', 'TxnSrcAmt', None, 'YES', 'money', None, 19
'EmbossingTransactions', 'PrimaryCurrencyCode', None, 'YES', 'char', 25, None
'EmbossingTransactions', 'NetworkName', None, 'YES', 'char', 2, None
'EmbossingTransactions', 'AdviceDetail', None, 'YES', 'char', 4, None
'EmbossingTransactions', 'PurgeDate', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'CardAcceptorIdCode', None, 'YES', 'varchar', 15, None
'EmbossingTransactions', 'CaptureDate', None, 'YES', 'datetime', None, None
'EmbossingTransactions', 'AuthMatchedFlag', None, 'YES', 'char', 5, None
'EmbossingTransactions', 'addrlineone', None, 'YES', 'varchar', 40, None
'EmbossingTransactions', 'addrlinetwo', None, 'YES', 'varchar', 40, None
'EmbossingTransactions', 'cardholdername', None, 'YES', 'varchar', 40, None
'EmbossingTransactions', 'DestCityorAirportCode_Leg1', None, 'YES', 'char', 5, None
'EmbossingTransactions', 'DestCityorAirportCode_Leg2', None, 'YES', 'char', 5, None
'EmbossingTransactions', 'DestinationPostalZipCode', None, 'YES', 'char', 10, None
'EmbossingTransactions', 'AuthDecisionControlLog', None, 'YES', 'varchar', 50, None
'EmbossingTransactions', 'CardSequenceNumber', None, 'YES', 'char', 3, None
'EmbossingTransactions', 'TransactionCode', None, 'YES', 'char', 20, None
'EmbossingTransactions', 'TransactionDescription', None, 'YES', 'varchar', 100, None
'EmbossingTransactions', 'OriginalDEs', None, 'YES', 'varchar', 42, None
'EmbossingTransactions', 'MerchantNameandAddress', None, 'YES', 'varchar', 100, None
'EmbossingTransactions', 'RowCreatedDate', '(getdate())', 'YES', 'datetime', None, None
'EmbossingTransactions', 'HostMachineName', None, 'YES', 'varchar', 300, None
'IPMMaster', 'Skey', None, 'NO', 'decimal', None, 19
'IPMMaster', 'TranId', None, 'NO', 'decimal', None, 19
'IPMMaster', 'MessageTypeIdentifier', None, 'YES', 'char', 4, None
'IPMMaster', 'PrimaryAccountNumber', None, 'YES', 'varbinary', 100, None
'IPMMaster', 'ProcCode', None, 'YES', 'char', 2, None
'IPMMaster', 'ProcCodeFromAccType', None, 'YES', 'char', 2, None
'IPMMaster', 'ProcCodeToAccType', None, 'YES', 'char', 2, None
'IPMMaster', 'TransactionAmount', None, 'YES', 'money', None, 19
'IPMMaster', 'TxnSrcAmt', None, 'YES', 'money', None, 19
'IPMMaster', 'SettlementAmount', None, 'YES', 'money', None, 19
'IPMMaster', 'ConversionRateSettlement', None, 'YES', 'float', None, 53
'IPMMaster', 'AmountCurrencyConversionAssessment', None, 'YES', 'money', None, 19
'IPMMaster', 'DateLocalTransaction', None, 'YES', 'datetime', None, None
'IPMMaster', 'TimeLocalTransaction', None, 'YES', 'datetime', None, None
'IPMMaster', 'ExpirationDate', None, 'YES', 'datetime', None, None
'IPMMaster', 'POSInputCap', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardHolderAuthCap', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardCaptureCapabilities', None, 'YES', 'char', 1, None
'IPMMaster', 'POSTermOpEnv', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardholderPresenceInd', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardPresenceIndicator', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardDataInputMode', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardmemberAuth', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardmemberAuthEntity', None, 'YES', 'char', 1, None
'IPMMaster', 'POSCardDataOutputCapability', None, 'YES', 'char', 1, None
'IPMMaster', 'POSTerminalOutputCapability', None, 'YES', 'char', 1, None
'IPMMaster', 'PINEntryCapability', None, 'YES', 'char', 1, None
'IPMMaster', 'CardSequenceNumber', None, 'YES', 'char', 3, None
'IPMMaster', 'FunctionCode', None, 'YES', 'char', 3, None
'IPMMaster', 'MessageReasonCode', None, 'YES', 'char', 4, None
'IPMMaster', 'AmountOrgRecon', None, 'YES', 'money', None, 19
'IPMMaster', 'MerchantType', None, 'YES', 'char', 4, None
'IPMMaster', 'AmountOrgTran', None, 'YES', 'money', None, 19
'IPMMaster', 'AcquirerID', None, 'YES', 'char', 6, None
'IPMMaster', 'SeqNumAcqDet', None, 'YES', 'char', 11, None
'IPMMaster', 'CheckDigit', None, 'YES', 'char', 1, None
'IPMMaster', 'JulianProSubDate', None, 'YES', 'datetime', None, None
'IPMMaster', 'AcquiringInsitutionIDCode', None, 'YES', 'varchar', 11, None
'IPMMaster', 'ForwardingInsitutionIDCode', None, 'YES', 'varchar', 11, None
'IPMMaster', 'RetrievalReferenceNumber', None, 'YES', 'varchar', 15, None
'IPMMaster', 'ApprovalCode', None, 'YES', 'char', 6, None
'IPMMaster', 'ServiceCode', None, 'YES', 'varchar', 3, None
'IPMMaster', 'CardAcceptorTerminalID', None, 'YES', 'varchar', 25, None
'IPMMaster', 'CardAcceptorIdCode', None, 'YES', 'varchar', 15, None
'IPMMaster', 'MerchantName', None, 'YES', 'varchar', 25, None
'IPMMaster', 'MerchantStreetAddress', None, 'YES', 'char', 48, None
'IPMMaster', 'MerchantCity', None, 'YES', 'varchar', 20, None
'IPMMaster', 'MerchantLocPostalCode', None, 'YES', 'char', 10, None
'IPMMaster', 'MerchantStProvCode', None, 'YES', 'char', 3, None
'IPMMaster', 'MerchantStateProvinceCode', None, 'YES', 'char', 3, None
'IPMMaster', 'MerchantCountry', None, 'YES', 'char', 3, None
'IPMMaster', 'MerchantCountryCode', None, 'YES', 'char', 3, None
'IPMMaster', 'TransactionCurrencyCode', None, 'YES', 'char', 3, None
'IPMMaster', 'SettlementCurrencyCode', None, 'YES', 'char', 3, None
'IPMMaster', 'CardholderBillingAmount', None, 'YES', 'money', None, 19
'IPMMaster', 'ConvRateCardholderBilling', None, 'YES', 'float', None, 53
'IPMMaster', 'InterchangeFeeIndicator', None, 'YES', 'varchar', 6, None
'IPMMaster', 'ConditionID', None, 'YES', 'int', None, 10
'IPMMaster', 'AccountType', None, 'YES', 'char', 2, None
'IPMMaster', 'AmountType', None, 'YES', 'char', 2, None
'IPMMaster', 'CurrencyCode', None, 'YES', 'char', 3, None
'IPMMaster', 'AmountSign', None, 'YES', 'char', 1, None
'IPMMaster', 'Amount', None, 'YES', 'money', None, 19
'IPMMaster', 'AdditionalAmount', None, 'YES', 'varchar', 1250, None
'IPMMaster', 'PrimaryCurrencyCode', None, 'YES', 'char', 25, None
'IPMMaster', 'SecondaryCurrencyCode', None, 'YES', 'char', 25, None
'IPMMaster', 'TertiaryCurrencyCode', None, 'YES', 'char', 25, None
'IPMMaster', 'AccountType1', None, 'YES', 'char', 2, None
'IPMMaster', 'AmountType1', None, 'YES', 'char', 2, None
'IPMMaster', 'CurrencyCode1', None, 'YES', 'char', 3, None
'IPMMaster', 'AmountSign1', None, 'YES', 'char', 1, None
'IPMMaster', 'Amount1', None, 'YES', 'money', None, 19
'IPMMaster', 'AccountType2', None, 'YES', 'char', 2, None
'IPMMaster', 'AmountType2', None, 'YES', 'char', 2, None
'IPMMaster', 'CurrencyCode2', None, 'YES', 'char', 3, None
'IPMMaster', 'AmountSign2', None, 'YES', 'char', 1, None
'IPMMaster', 'Amount2', None, 'YES', 'money', None, 19
'IPMMaster', 'AmountType3', None, 'YES', 'char', 2, None
'IPMMaster', 'AccountType3', None, 'YES', 'char', 2, None
'IPMMaster', 'CurrencyCode3', None, 'YES', 'char', 3, None
'IPMMaster', 'AmountSign3', None, 'YES', 'char', 1, None
'IPMMaster', 'Amount3', None, 'YES', 'money', None, 19
'IPMMaster', 'AccountType4', None, 'YES', 'char', 2, None
'IPMMaster', 'AmountType4', None, 'YES', 'char', 2, None
'IPMMaster', 'CurrencyCode4', None, 'YES', 'char', 3, None
'IPMMaster', 'AmountSign4', None, 'YES', 'char', 1, None
'IPMMaster', 'Amount4', None, 'YES', 'money', None, 19
'IPMMaster', 'AccountType5', None, 'YES', 'char', 2, None
'IPMMaster', 'AmountType5', None, 'YES', 'char', 2, None
'IPMMaster', 'CurrencyCode5', None, 'YES', 'char', 3, None
'IPMMaster', 'AmountSign5', None, 'YES', 'char', 1, None
'IPMMaster', 'Amount5', None, 'YES', 'money', None, 19
'IPMMaster', 'ApplicationCryptogram', None, 'YES', 'varchar', 16, None
'IPMMaster', 'CryptogramInformationData', None, 'YES', 'varchar', 2, None
'IPMMaster', 'IssuerApplicationData', None, 'YES', 'varchar', 10, None
'IPMMaster', 'UnpredictableNumber', None, 'YES', 'varchar', 8, None
'IPMMaster', 'ApplicationTxnCounter', None, 'YES', 'varchar', 4, None
'IPMMaster', 'TerminalVerificationResult', None, 'YES', 'varchar', 10, None
'IPMMaster', 'Transactiondate', None, 'YES', 'datetime', None, None
'IPMMaster', 'TransactionType', None, 'YES', 'varchar', 2, None
'IPMMaster', 'AuthorizedAmount', None, 'YES', 'money', None, 19
'IPMMaster', 'TransactionCurrencyCodeICC', None, 'YES', 'varchar', 4, None
'IPMMaster', 'ApplicationInterchangeProfile', None, 'YES', 'varchar', 4, None
'IPMMaster', 'TerminalCountryCode', None, 'YES', 'varchar', 4, None
'IPMMaster', 'OtherAmount', None, 'YES', 'money', None, 19
'IPMMaster', 'TerminalType_ICC9F35', None, 'YES', 'varchar', 2, None
'IPMMaster', 'TerminalApplicationversionNumber_ICC9F09', None, 'YES', 'varchar', 6, None
'IPMMaster', 'InterfaceDeviceSerialNumber_ICC9F1E', None, 'YES', 'varchar', 8, None
'IPMMaster', 'TerminalCapabilities_ICC9F33', None, 'YES', 'varchar', 6, None
'IPMMaster', 'CardholderVerificationMethodResults_ICC9F34', None, 'YES', 'varchar', 6, None
'IPMMaster', 'TransactionSequenceCounter_ICC9F41', None, 'YES', 'varchar', 8, None
'IPMMaster', 'TransactionCategoryCode_ICC9F53', None, 'YES', 'varchar', 1, None
'IPMMaster', 'DedicatedFileName_ICC84', None, 'YES', 'varchar', 16, None
'IPMMaster', 'ICCSysRelatedData', None, 'YES', 'varchar', 999, None
'IPMMaster', 'IssuerAppData', None, 'YES', 'varchar', 64, None
'IPMMaster', 'LifeCycleSupportIndicator', None, 'YES', 'char', 1, None
'IPMMaster', 'MessageNumber', None, 'YES', 'char', 8, None
'IPMMaster', 'BankNetDate', None, 'YES', 'datetime', None, None
'IPMMaster', 'DataRecordInitial', None, 'YES', 'char', 100, None
'IPMMaster', 'ActionDate', None, 'YES', 'datetime', None, None
'IPMMaster', 'CardIssuerRefData', None, 'YES', 'char', 99, None
'IPMMaster', 'EmbAcctId', None, 'YES', 'int', None, 10
'IPMMaster', 'AccountTypePDS', None, 'YES', 'varchar', 2, None
'IPMMaster', 'CurrCodeCardHolderBilling', None, 'YES', 'char', 3, None
'IPMMaster', 'JobStatus', None, 'YES', 'varchar', 20, None
'IPMMaster', 'TxnAcctId', None, 'YES', 'int', None, 10
'IPMMaster', 'ATID', None, 'YES', 'int', None, 10
'IPMMaster', 'TranTime', None, 'YES', 'datetime', None, None
'IPMMaster', 'PostTime', None, 'YES', 'datetime', None, None
'IPMMaster', 'AuthTranId', None, 'YES', 'decimal', None, 19
'IPMMaster', 'CCardTranId', None, 'YES', 'decimal', None, 19
'IPMMaster', 'CaseID', None, 'YES', 'decimal', None, 19
'IPMMaster', 'TransactionLifeCycleUniqueID', None, 'YES', 'decimal', None, 19
'IPMMaster', 'CoreAuthTranId', None, 'YES', 'decimal', None, 19
'IPMMaster', 'DTRid', None, 'YES', 'decimal', None, 19
'IPMMaster', 'ExpTranID', None, 'YES', 'decimal', None, 19
'IPMMaster', 'FileReferenceDate', None, 'YES', 'datetime', None, None
'IPMMaster', 'DriverNumberIDNumber', None, 'YES', 'char', 17, None
'IPMMaster', 'MessageDirection', None, 'YES', 'int', None, 10
'IPMMaster', 'PartialAmountIndicator', None, 'YES', 'char', 1, None
'IPMMaster', 'OutgoingStatus', None, 'YES', 'char', 1, None
'IPMMaster', 'TransacOriginatorInstIDCode', None, 'YES', 'char', 11, None
'IPMMaster', 'CardAcceptorNameLocation', None, 'YES', 'varchar', 100, None
'IPMMaster', 'ResponseCode', None, 'YES', 'varchar', 3, None
'IPMMaster', 'NetworkReferenceID', None, 'YES', 'varchar', 15, None
'IPMMaster', 'TheFinancialNetworkCode', None, 'YES', 'char', 3, None
'IPMMaster', 'AuthorizationResponseCode', None, 'YES', 'char', 2, None
'IPMMaster', 'NetworkName', None, 'YES', 'char', 2, None
'IPMMaster', 'SystemTraceAuditNumber', None, 'YES', 'char', 6, None
'IPMMaster', 'TraceID', None, 'YES', 'varchar', 15, None
'IPMMaster', 'TranCodeExt', None, 'YES', 'varchar', 6, None
'IPMMaster', 'CashBackAmount', None, 'YES', 'money', None, 19
'IPMMaster', 'CardProductID', None, 'YES', 'int', None, 10
'IPMMaster', 'PaymentTransactionTypeIndicator', None, 'YES', 'char', 3, None
'IPMMaster', 'InstitutionID', None, 'YES', 'int', None, 10
'IPMMaster', 'BatchAcctId', None, 'YES', 'int', None, 10
'IPMMaster', 'AccountNumber', None, 'YES', 'char', 19, None
'IPMMaster', 'ReceivingICANumber', None, 'YES', 'char', 11, None
'IPMMaster', 'SendingICANumber', None, 'YES', 'char', 11, None
'IPMMaster', 'gcmsproductidentifier', None, 'YES', 'varchar', 3, None
'IPMMaster', 'mtMSMCAdditional', None, 'YES', 'varchar', 3, None
'IPMMaster', 'RecordData', None, 'YES', 'varchar', 999, None
'IPMMaster', 'HeaderSKey', None, 'YES', 'decimal', None, 19
